city,bedrooms,city_center_dist_km,metro_dist_km,daily_price,weekends
Athens,1,1.662,0.408,157.71,1
Athens,2,1.514,0.097,237.62,1
Athens,1,1.063,0.498,168.02,1
Athens,2,1.904,0.713,150.68,1
Athens,1,1.662,0.408,167.08,1
Athens,0,2.056,0.165,206.45,1
Athens,1,0.824,0.196,162.4,1
Athens,1,1.628,0.235,119.51,1
Athens,1,1.898,0.45,88.11,1
Athens,1,1.965,0.149,145.06,1
Athens,2,1.967,0.565,162.4,1
Athens,1,1.587,0.608,92.56,1
Athens,1,2.171,0.65,92.8,1
Athens,2,2.04,0.725,201.77,1
Athens,2,1.948,0.539,173.88,1
Athens,1,1.841,0.441,148.34,1
Athens,1,1.864,0.502,116.0,1
Athens,2,1.863,0.27,138.96,1
Athens,1,1.935,0.22,92.8,1
Athens,2,1.395,0.725,157.01,1
Athens,1,1.409,0.707,153.02,1
Athens,0,2.765,0.733,77.57,1
Athens,2,2.449,0.139,159.82,1
Athens,1,1.523,0.101,161.23,1
Athens,2,1.313,0.753,145.06,1
Athens,2,1.318,0.311,245.82,1
Athens,1,1.853,0.434,64.91,1
Athens,0,1.643,0.126,140.14,1
Athens,3,1.9,0.485,236.45,1
Athens,1,1.75,0.326,126.54,1
Athens,1,1.825,0.437,179.74,1
Athens,1,2.431,0.265,92.8,1
Athens,1,1.601,0.321,145.06,1
Athens,2,1.55,0.222,116.0,1
Athens,1,1.493,0.167,102.41,1
Athens,1,0.873,0.434,145.99,1
Athens,1,1.801,0.393,99.59,1
Athens,2,2.156,0.303,159.82,1
Athens,2,2.254,0.326,92.8,1
Athens,2,2.118,0.231,85.77,1
Athens,1,2.109,0.057,113.42,1
Athens,1,1.256,0.237,143.65,1
Athens,2,2.319,0.546,67.26,1
Athens,1,1.963,0.372,86.94,1
Athens,1,1.792,0.283,99.59,1
Athens,1,2.809,0.377,116.0,1
Athens,1,1.165,0.538,92.8,1
Athens,1,2.231,0.632,58.12,1
Athens,2,1.548,0.289,358.07,1
Athens,1,1.79,0.583,127.72,1
Athens,1,1.515,0.072,103.11,1
Athens,2,1.886,0.379,194.74,1
Athens,1,1.749,0.224,199.42,1
Athens,1,1.571,0.081,81.08,1
Athens,1,1.66,0.323,125.14,1
Athens,2,1.894,0.567,150.68,1
Athens,1,1.662,0.408,162.4,1
Athens,1,1.611,0.404,145.06,1
Athens,1,1.813,0.56,116.94,1
Athens,1,0.62,0.356,164.51,1
Athens,1,0.546,0.305,78.74,1
Athens,1,0.778,0.558,116.0,1
Athens,1,2.612,0.576,104.28,1
Athens,0,2.683,0.243,150.68,1
Athens,2,1.737,0.548,142.48,1
Athens,1,2.615,0.579,104.28,1
Athens,2,1.481,0.069,156.54,1
Athens,1,1.664,0.238,148.34,1
Athens,2,1.995,0.692,197.08,1
Athens,1,1.742,0.408,142.48,1
Athens,1,1.742,0.408,142.48,1
Athens,1,1.418,0.066,79.91,1
Athens,1,1.37,0.151,113.66,1
Athens,1,1.897,0.534,123.5,1
Athens,2,1.164,0.221,134.51,1
Athens,1,1.542,0.235,123.97,1
Athens,1,2.122,0.446,76.63,1
Athens,1,2.431,0.403,162.4,1
Athens,2,2.136,0.085,120.45,1
Athens,1,0.868,0.387,168.02,1
Athens,1,1.535,0.235,150.68,1
Athens,1,1.837,0.404,118.11,1
Athens,1,1.748,0.482,105.45,1
Athens,1,1.815,0.392,85.77,1
Athens,1,1.78,0.592,254.96,1
Athens,1,1.684,0.321,168.02,1
Athens,2,2.814,0.882,129.82,1
Athens,2,2.669,0.954,165.68,1
Athens,1,3.408,0.165,127.72,1
Athens,1,2.924,0.48,168.96,1
Athens,0,2.999,0.444,167.08,1
Athens,1,2.924,0.48,187.94,1
Athens,2,4.486,0.704,278.4,1
Athens,2,4.519,0.745,162.4,1
Athens,1,2.134,0.202,107.8,1
Athens,2,4.693,0.832,185.36,1
Athens,1,0.856,0.633,91.63,1
Athens,1,3.804,0.456,84.36,1
Athens,3,2.242,0.267,280.51,1
Athens,1,3.088,0.656,58.12,1
Athens,1,2.639,0.704,69.6,1
Athens,1,3.711,0.488,71.94,1
Athens,1,1.963,0.318,91.63,1
Athens,2,3.552,0.413,100.77,1
Athens,1,3.074,0.286,141.54,1
Athens,2,2.479,0.556,179.74,1
Athens,1,2.972,0.381,85.77,1
Athens,1,2.439,0.47,164.51,1
Athens,1,2.201,0.962,80.14,1
Athens,1,1.981,0.548,116.0,1
Athens,1,3.373,0.066,76.39,1
Athens,1,2.446,0.459,116.0,1
Athens,2,2.671,0.704,126.54,1
Athens,2,2.687,0.389,202.94,1
Athens,1,2.394,0.293,145.06,1
Athens,1,2.721,0.328,90.46,1
Athens,2,2.781,0.45,104.52,1
Athens,1,2.157,0.407,82.25,1
Athens,1,2.198,0.295,82.25,1
Athens,2,2.381,0.393,134.51,1
Athens,1,3.17,1.803,159.82,1
Athens,2,2.437,0.307,429.08,1
Athens,2,5.535,0.192,81.08,1
Athens,1,1.918,0.697,174.11,1
Athens,0,2.82,1.005,111.31,1
Athens,2,2.103,0.13,150.68,1
Athens,1,4.495,0.494,98.66,1
Athens,1,2.575,0.253,114.83,1
Athens,1,4.378,0.356,127.72,1
Athens,2,2.415,0.427,93.97,1
Athens,1,3.255,1.804,134.51,1
Athens,1,3.21,0.449,92.56,1
Athens,1,2.284,0.703,55.77,1
Athens,1,2.351,0.221,457.9,1
Athens,2,1.715,0.953,164.51,1
Athens,2,2.086,0.097,185.36,1
Athens,1,2.648,0.69,164.51,1
Athens,2,2.891,1.588,138.96,1
Athens,1,2.739,0.509,75.22,1
Athens,1,2.982,0.387,130.29,1
Athens,1,2.417,0.46,68.43,1
Athens,1,2.29,0.306,103.11,1
Athens,2,2.223,0.266,121.86,1
Athens,1,2.491,0.674,45.23,1
Athens,3,2.05,0.561,220.28,1
Athens,1,3.011,0.526,94.2,1
Athens,2,2.681,0.677,121.62,1
Athens,1,2.819,1.06,69.6,1
Athens,1,3.191,0.841,113.42,1
Athens,1,3.153,0.42,92.8,1
Athens,2,4.807,0.277,168.02,1
Athens,2,2.18,0.313,142.48,1
Athens,1,2.758,1.079,101.0,1
Athens,1,1.314,0.24,86.94,1
Athens,1,2.21,0.416,191.46,1
Athens,1,2.261,0.286,92.56,1
Athens,1,3.386,0.061,142.48,1
Athens,1,2.346,0.487,83.43,1
Athens,1,4.934,0.294,137.09,1
Athens,1,3.377,0.427,91.63,1
Athens,1,0.94,0.271,178.33,1
Athens,1,2.801,0.736,90.46,1
Athens,3,1.961,0.385,197.08,1
Athens,1,1.519,0.39,97.49,1
Athens,2,2.049,0.409,145.06,1
Athens,1,1.611,0.267,83.43,1
Athens,2,2.277,0.315,70.54,1
Athens,1,2.155,0.548,116.0,1
Athens,1,3.695,0.389,86.94,1
Athens,1,2.828,0.591,85.77,1
Athens,1,2.78,0.597,92.8,1
Athens,2,1.898,0.097,212.08,1
Athens,1,2.09,0.403,141.54,1
Athens,1,4.751,0.656,69.6,1
Athens,1,2.523,0.38,47.57,1
Athens,2,2.8,0.365,116.0,1
Athens,2,2.763,0.547,127.25,1
Athens,3,2.061,0.653,105.45,1
Athens,2,2.573,0.308,85.77,1
Athens,1,2.916,0.864,116.94,1
Athens,1,2.835,0.397,125.14,1
Athens,2,2.159,0.512,127.72,1
Athens,1,3.11,0.615,96.08,1
Athens,1,2.416,1.0,96.08,1
Athens,2,3.906,0.21,150.68,1
Athens,3,1.962,0.059,74.05,1
Athens,1,1.478,0.339,78.74,1
Athens,2,1.865,0.124,110.14,1
Athens,3,2.319,0.396,197.08,1
Athens,1,1.367,1.223,116.0,1
Athens,2,2.291,0.518,249.1,1
Athens,2,1.61,0.233,96.31,1
Athens,3,1.425,0.314,223.56,1
Athens,0,2.634,0.532,102.17,1
Athens,2,2.545,0.682,90.46,1
Athens,1,2.226,0.215,139.2,1
Athens,1,1.864,0.233,93.97,1
Athens,2,2.805,0.48,68.19,1
Athens,2,2.462,0.499,510.16,1
Athens,1,4.919,0.36,86.94,1
Athens,2,1.699,0.366,258.24,1
Athens,2,3.203,0.395,145.99,1
Athens,0,2.287,0.236,87.88,1
Athens,3,3.348,0.212,194.74,1
Athens,0,2.954,0.394,69.6,1
Athens,1,3.186,0.559,95.38,1
Athens,2,0.927,0.337,272.3,1
Athens,2,2.61,0.298,104.52,1
Athens,1,2.392,0.164,91.63,1
Athens,2,2.442,0.326,138.96,1
Athens,1,1.983,0.458,194.74,1
Athens,2,3.012,0.523,111.08,1
Athens,1,4.871,0.507,64.91,1
Athens,2,4.966,0.236,190.28,1
Athens,1,2.655,0.28,102.17,1
Athens,1,2.553,0.312,112.48,1
Athens,1,2.019,0.599,98.66,1
Athens,1,3.78,0.439,143.65,1
Athens,2,2.0,0.404,99.59,1
Athens,1,3.557,0.422,83.43,1
Athens,2,1.844,0.24,136.85,1
Athens,2,2.51,0.321,173.88,1
Athens,1,4.021,0.301,104.28,1
Athens,1,2.556,0.355,48.51,1
Athens,1,2.501,0.375,47.57,1
Athens,1,2.521,0.354,48.51,1
Athens,1,2.619,0.259,48.51,1
Athens,1,2.939,0.979,118.34,1
Athens,2,2.508,0.089,148.57,1
Athens,1,2.351,0.671,104.52,1
Athens,3,4.878,0.15,90.46,1
Athens,1,4.286,0.73,138.96,1
Athens,2,2.351,0.09,148.57,1
Athens,1,2.58,0.601,202.94,1
Athens,2,5.638,0.385,102.17,1
Athens,2,1.901,0.234,609.52,1
Athens,2,1.879,0.395,252.85,1
Athens,2,2.479,0.943,224.73,1
Athens,2,1.818,0.232,562.42,1
Athens,3,3.012,0.839,92.8,1
Athens,1,1.91,0.248,71.71,1
Athens,1,2.801,1.521,77.57,1
Athens,1,5.204,0.545,127.48,1
Athens,1,2.835,0.292,87.17,1
Athens,1,2.993,0.723,116.0,1
Athens,1,4.511,0.404,80.85,1
Athens,1,4.696,0.229,67.26,1
Athens,1,2.569,0.445,143.65,1
Athens,1,2.335,0.223,417.36,1
Athens,0,2.335,0.223,347.76,1
Athens,1,2.276,0.533,103.11,1
Athens,1,3.093,1.408,83.43,1
Athens,1,2.013,0.483,260.12,1
Athens,1,3.883,0.802,116.0,1
Athens,2,1.92,0.25,562.42,1
Athens,1,2.556,0.237,104.28,1
Athens,1,1.558,0.402,143.88,1
Athens,1,2.138,0.439,75.22,1
Athens,2,5.475,0.235,127.72,1
Athens,1,2.003,0.417,98.66,1
Athens,1,4.745,0.173,69.6,1
Athens,2,2.87,0.479,179.74,1
Athens,1,2.998,1.068,150.68,1
Athens,2,2.289,0.828,185.36,1
Athens,2,2.482,0.39,138.96,1
Athens,1,2.351,0.221,106.62,1
Athens,1,2.553,0.312,87.64,1
Athens,2,2.022,0.564,129.82,1
Athens,1,2.628,1.485,96.08,1
Athens,1,4.171,0.219,85.77,1
Athens,1,2.95,1.363,111.31,1
Athens,1,2.705,0.571,76.63,1
Athens,2,1.869,0.469,137.32,1
Athens,1,1.619,0.472,69.6,1
Athens,1,2.43,0.326,237.62,1
Athens,1,1.671,0.412,120.45,1
Athens,0,2.776,0.627,126.54,1
Athens,0,2.298,0.312,81.08,1
Athens,1,2.053,0.545,173.88,1
Athens,3,1.663,0.489,202.94,1
Athens,2,2.768,0.587,122.79,1
Athens,1,4.909,0.237,90.46,1
Athens,3,2.71,0.613,310.74,1
Athens,1,3.2,0.831,125.14,1
Athens,3,2.964,0.861,81.08,1
Athens,1,2.195,0.577,154.2,1
Athens,1,2.563,1.358,125.14,1
Athens,3,2.49,0.394,99.59,1
Athens,2,1.846,0.239,131.46,1
Athens,1,2.424,0.508,150.68,1
Athens,2,2.427,0.441,116.0,1
Athens,0,3.321,0.481,83.43,1
Athens,3,2.318,0.331,220.51,1
Athens,1,2.02,0.148,127.72,1
Athens,2,2.723,0.358,150.68,1
Athens,1,2.598,0.515,155.37,1
Athens,2,2.259,0.428,116.0,1
Athens,1,2.126,0.353,159.82,1
Athens,1,2.177,0.801,116.0,1
Athens,0,2.225,0.611,90.46,1
Athens,1,2.397,0.798,55.77,1
Athens,2,2.502,0.167,134.51,1
Athens,2,4.17,0.219,116.94,1
Athens,1,4.299,0.347,165.91,1
Athens,1,2.807,0.361,81.08,1
Athens,1,2.007,0.518,133.34,1
Athens,2,1.73,0.407,213.25,1
Athens,2,2.414,0.463,116.0,1
Athens,1,4.036,0.745,51.09,1
Athens,1,3.37,0.683,64.91,1
Athens,1,1.608,0.481,171.54,1
Athens,1,1.968,0.602,104.28,1
Athens,3,2.822,0.57,108.97,1
Athens,1,2.068,0.149,92.8,1
Athens,2,2.804,0.621,193.57,1
Athens,1,4.57,0.657,116.0,1
Athens,2,4.451,0.686,121.86,1
Athens,3,3.045,0.978,137.09,1
Athens,1,2.447,0.196,116.94,1
Athens,2,2.052,0.504,127.48,1
Athens,1,2.633,0.513,82.72,1
Athens,1,2.519,0.392,79.91,1
Athens,2,2.1,0.647,237.15,1
Athens,1,2.954,0.932,119.51,1
Athens,1,5.482,0.788,84.6,1
Athens,1,2.378,0.496,86.94,1
Athens,3,2.509,0.563,127.72,1
Athens,2,2.795,0.48,119.51,1
Athens,1,2.059,0.34,123.03,1
Athens,1,2.329,0.328,48.51,1
Athens,3,2.955,1.101,208.8,1
Athens,0,2.034,0.247,84.6,1
Athens,1,1.48,0.356,81.08,1
Athens,1,3.14,0.741,98.66,1
Athens,1,2.079,0.294,83.43,1
Athens,1,2.141,0.398,51.09,1
Athens,1,1.432,0.156,145.99,1
Athens,1,3.913,0.458,97.49,1
Athens,2,4.582,0.551,92.8,1
Athens,2,3.174,0.386,187.94,1
Athens,2,1.997,0.052,104.28,1
Athens,1,2.523,1.276,91.63,1
Athens,2,2.23,0.256,116.0,1
Athens,1,2.378,0.286,109.91,1
Athens,2,2.032,0.094,185.36,1
Athens,1,2.082,0.164,135.68,1
Athens,2,1.866,0.387,139.2,1
Athens,2,2.123,0.172,81.08,1
Athens,1,2.205,0.312,63.51,1
Athens,0,2.315,0.23,83.43,1
Athens,2,2.422,0.441,92.8,1
Athens,0,2.131,0.171,116.0,1
Athens,1,2.795,0.628,121.86,1
Athens,2,2.087,0.7,150.68,1
Athens,1,3.426,0.27,229.65,1
Athens,2,2.497,0.188,127.72,1
Athens,1,2.273,0.312,61.4,1
Athens,2,2.179,0.357,104.28,1
Athens,1,1.702,0.714,104.28,1
Athens,1,2.999,0.444,187.94,1
Athens,1,2.031,0.258,138.96,1
Athens,2,2.774,1.551,90.46,1
Athens,3,1.971,0.024,162.4,1
Athens,1,3.729,0.383,99.59,1
Athens,2,2.928,1.488,90.46,1
Athens,0,2.929,1.636,81.08,1
Athens,1,2.265,0.542,87.17,1
Athens,2,1.663,0.418,185.36,1
Athens,2,2.5,0.248,208.56,1
Athens,2,2.949,0.43,162.16,1
Athens,3,5.608,0.814,249.34,1
Athens,1,1.734,0.6,163.57,1
Athens,1,4.563,0.591,92.8,1
Athens,1,2.399,0.775,120.45,1
Athens,2,4.006,0.152,138.96,1
Athens,2,2.546,0.655,197.08,1
Athens,1,2.999,0.444,187.94,1
Athens,2,3.114,0.447,109.2,1
Athens,1,1.929,0.862,127.48,1
Athens,2,1.797,0.442,159.82,1
Athens,2,1.848,0.268,99.59,1
Athens,1,2.939,0.539,126.31,1
Athens,1,1.886,0.42,91.63,1
Athens,1,2.692,1.511,69.6,1
Athens,3,2.142,0.54,287.54,1
Athens,1,5.131,0.312,69.6,1
Athens,2,2.057,0.323,150.68,1
Athens,1,2.149,0.565,62.8,1
Athens,1,5.271,0.111,123.97,1
Athens,3,2.383,0.118,301.36,1
Athens,2,2.789,0.737,151.15,1
Athens,1,4.56,0.842,63.74,1
Athens,1,3.095,0.964,85.77,1
Athens,1,5.259,0.197,118.11,1
Athens,1,2.835,0.501,104.28,1
Athens,2,3.477,0.228,220.28,1
Athens,0,2.296,0.188,150.68,1
Athens,1,2.622,0.335,96.08,1
Athens,1,3.313,0.34,180.91,1
Athens,2,2.64,0.609,156.3,1
Athens,2,2.938,0.758,92.8,1
Athens,1,1.352,0.453,405.64,1
Athens,1,2.083,0.386,107.8,1
Athens,1,4.459,0.465,111.31,1
Athens,2,5.287,0.148,180.91,1
Athens,1,2.411,0.44,131.23,1
Athens,2,2.933,0.424,136.85,1
Athens,0,4.532,0.39,87.88,1
Athens,0,4.469,0.462,90.46,1
Athens,2,1.893,0.219,135.45,1
Athens,2,1.914,0.362,110.14,1
Athens,1,4.779,0.328,53.2,1
Athens,2,2.111,0.19,138.96,1
Athens,3,2.467,1.142,138.96,1
Athens,1,3.511,1.722,53.43,1
Athens,1,1.889,0.483,187.71,1
Athens,1,2.747,1.101,63.74,1
Athens,2,4.468,0.402,103.11,1
Athens,1,2.291,0.471,61.4,1
Athens,1,1.8,0.458,112.48,1
Athens,1,3.183,1.805,97.25,1
Athens,1,1.614,0.305,168.02,1
Athens,2,2.442,0.351,185.36,1
Athens,1,3.016,0.883,121.62,1
Athens,1,3.339,0.482,113.42,1
Athens,3,1.886,0.127,113.42,1
Athens,2,2.603,0.368,159.82,1
Athens,1,3.182,0.166,113.42,1
Athens,1,3.66,0.436,75.22,1
Athens,1,2.562,0.349,96.08,1
Athens,1,2.598,0.413,158.88,1
Athens,2,4.05,0.524,219.11,1
Athens,1,1.723,0.612,148.34,1
Athens,1,2.728,0.437,133.34,1
Athens,1,2.449,0.36,92.56,1
Athens,2,3.424,0.673,178.1,1
Athens,1,3.015,0.366,55.77,1
Athens,1,4.81,0.458,69.6,1
Athens,1,2.939,0.617,186.53,1
Athens,2,1.645,0.428,116.0,1
Athens,2,2.749,0.752,69.6,1
Athens,1,2.598,0.813,81.08,1
Athens,1,4.603,0.603,98.66,1
Athens,2,2.607,0.349,191.46,1
Athens,1,2.057,0.097,127.72,1
Athens,0,2.566,0.24,123.03,1
Athens,2,3.663,0.423,125.14,1
Athens,2,1.925,0.576,328.31,1
Athens,2,1.883,0.471,303.24,1
Athens,2,2.403,0.44,116.94,1
Athens,2,2.013,0.596,303.24,1
Athens,2,2.235,0.299,254.96,1
Athens,2,1.931,0.53,303.24,1
Athens,2,1.603,0.295,275.82,1
Athens,2,1.835,0.648,162.4,1
Athens,1,2.977,0.403,191.22,1
Athens,1,2.314,0.377,155.13,1
Athens,1,2.788,0.118,145.06,1
Athens,2,2.273,0.106,125.14,1
Athens,1,2.425,0.477,90.46,1
Athens,2,2.061,0.581,162.4,1
Athens,0,3.215,0.428,86.94,1
Athens,1,1.934,0.748,131.93,1
Athens,2,1.793,0.501,157.48,1
Athens,2,1.863,0.14,141.54,1
Athens,1,2.422,0.437,93.97,1
Athens,1,2.475,0.601,115.06,1
Athens,2,2.941,0.461,220.28,1
Athens,1,3.3,0.188,123.03,1
Athens,3,2.676,0.596,170.6,1
Athens,1,2.343,0.493,92.56,1
Athens,1,1.918,0.401,192.16,1
Athens,1,3.447,0.561,145.06,1
Athens,2,3.068,0.487,99.59,1
Athens,1,3.983,0.122,116.0,1
Athens,1,2.008,0.412,127.48,1
Athens,1,2.231,0.447,64.91,1
Athens,2,1.975,0.444,76.63,1
Athens,2,2.076,0.383,150.68,1
Athens,1,3.315,0.058,116.0,1
Athens,1,2.527,0.813,139.67,1
Athens,1,2.661,0.641,116.0,1
Athens,1,2.167,0.272,138.03,1
Athens,1,3.222,0.924,105.92,1
Athens,1,2.494,0.747,82.25,1
Athens,2,5.391,0.104,81.08,1
Athens,1,1.929,0.418,156.54,1
Athens,1,6.222,0.183,81.08,1
Athens,1,4.729,0.73,69.6,1
Athens,2,2.574,0.486,120.45,1
Athens,1,2.109,0.6,170.6,1
Athens,2,2.092,0.497,114.83,1
Athens,1,2.537,0.838,121.62,1
Athens,2,2.203,0.362,104.28,1
Athens,1,3.202,0.164,139.2,1
Athens,1,2.556,0.388,121.62,1
Athens,2,2.192,0.212,121.62,1
Athens,2,2.073,0.584,336.04,1
Athens,2,1.659,0.263,189.11,1
Athens,0,2.518,0.827,74.05,1
Athens,2,2.21,0.221,138.96,1
Athens,1,3.84,0.925,86.94,1
Athens,1,3.836,1.96,69.6,1
Athens,2,1.946,0.436,185.13,1
Athens,2,2.699,0.542,80.85,1
Athens,2,1.883,0.615,370.96,1
Athens,2,2.28,0.709,104.28,1
Athens,1,2.115,0.175,138.03,1
Athens,1,2.11,0.245,104.28,1
Athens,2,1.918,0.401,190.05,1
Athens,2,1.918,0.401,214.19,1
Athens,0,2.288,0.349,185.36,1
Athens,1,2.396,0.577,145.99,1
Athens,2,1.858,0.858,138.96,1
Athens,0,2.607,1.177,63.74,1
Athens,2,4.459,0.457,104.28,1
Athens,2,1.529,0.236,134.51,1
Athens,1,2.999,0.398,60.23,1
Athens,1,3.313,0.655,92.8,1
Athens,2,2.864,1.112,138.96,1
Athens,2,2.577,0.637,162.4,1
Athens,1,2.339,0.927,87.88,1
Athens,1,2.335,0.252,99.59,1
Athens,1,2.453,0.4,95.14,1
Athens,1,2.393,0.148,123.03,1
Athens,1,3.586,0.409,127.72,1
Athens,0,3.17,0.178,55.77,1
Athens,1,2.754,0.461,119.28,1
Athens,1,4.533,0.388,64.91,1
Athens,2,3.06,0.288,155.37,1
Athens,2,2.528,0.522,185.36,1
Athens,1,3.84,0.925,91.63,1
Athens,1,2.556,0.388,62.8,1
Athens,2,1.77,0.546,116.0,1
Athens,1,2.774,0.634,116.0,1
Athens,1,3.668,1.807,69.6,1
Athens,1,4.938,0.121,99.59,1
Athens,1,3.094,0.254,127.48,1
Athens,1,3.257,0.46,127.48,1
Athens,1,3.296,0.282,121.86,1
Athens,1,2.189,0.294,62.8,1
Athens,2,2.351,0.713,113.42,1
Athens,1,2.634,0.532,109.2,1
Athens,1,1.609,0.336,231.76,1
Athens,1,3.629,0.189,254.96,1
Athens,1,3.367,0.345,97.49,1
Athens,1,1.937,0.253,93.97,1
Athens,1,1.853,0.489,139.2,1
Athens,2,3.061,0.288,116.0,1
Athens,1,3.21,1.79,117.64,1
Athens,2,2.971,0.548,127.48,1
Athens,1,1.915,0.438,133.34,1
Athens,1,2.063,0.17,98.66,1
Athens,1,2.511,0.533,63.74,1
Athens,1,3.261,0.321,100.77,1
Athens,2,2.54,0.592,231.76,1
Athens,1,3.395,0.083,84.6,1
Athens,1,2.283,0.66,64.91,1
Athens,1,1.701,0.376,98.66,1
Athens,1,2.418,0.463,69.6,1
Athens,1,4.485,0.431,99.59,1
Athens,1,2.24,0.341,111.08,1
Athens,2,2.194,0.546,101.94,1
Athens,1,1.796,0.365,107.8,1
Athens,1,2.852,0.443,97.49,1
Athens,1,1.98,0.383,75.22,1
Athens,2,2.838,0.938,111.31,1
Athens,1,2.242,0.434,120.45,1
Athens,1,2.195,0.255,48.51,1
Athens,1,1.063,0.548,129.82,1
Athens,2,2.268,0.488,75.22,1
Athens,2,1.286,0.096,429.08,1
Athens,0,2.324,0.344,145.99,1
Athens,1,1.967,0.455,149.51,1
Athens,0,1.914,0.635,110.14,1
Athens,1,2.06,0.344,111.08,1
Athens,2,2.587,0.23,127.72,1
Athens,1,3.056,0.341,162.4,1
Athens,2,2.63,0.361,104.28,1
Athens,1,2.0,0.281,77.57,1
Athens,1,2.92,0.905,123.73,1
Athens,3,3.661,0.529,168.02,1
Athens,3,1.486,0.226,382.68,1
Athens,2,5.0,0.089,134.51,1
Athens,3,3.016,0.535,175.99,1
Athens,2,3.856,0.886,104.28,1
Athens,2,2.992,0.524,150.68,1
Athens,2,2.57,0.236,133.34,1
Athens,2,1.971,0.347,97.49,1
Athens,2,4.89,0.413,109.2,1
Athens,2,3.551,1.678,207.16,1
Athens,1,3.58,1.835,81.08,1
Athens,1,2.963,0.536,96.08,1
Athens,0,2.451,0.372,104.28,1
Athens,1,2.084,0.711,121.86,1
Athens,2,2.581,0.253,173.88,1
Athens,2,3.532,0.107,127.72,1
Athens,1,2.316,0.329,78.97,1
Athens,1,2.568,0.313,87.88,1
Athens,2,5.284,0.126,104.28,1
Athens,2,5.521,0.253,77.57,1
Athens,1,2.171,0.419,92.8,1
Athens,2,2.035,0.08,175.05,1
Athens,2,2.044,0.271,138.96,1
Athens,2,2.23,0.243,133.34,1
Athens,1,2.507,0.545,57.88,1
Athens,2,2.043,0.919,125.37,1
Athens,1,1.975,0.349,81.08,1
Athens,2,3.437,0.396,170.83,1
Athens,1,2.579,1.414,142.48,1
Athens,1,2.343,0.656,68.43,1
Athens,2,3.064,0.618,102.17,1
Athens,1,4.347,0.29,75.22,1
Athens,1,3.702,0.414,174.11,1
Athens,2,2.483,0.366,241.14,1
Athens,2,1.625,0.372,138.96,1
Athens,1,4.001,0.261,96.78,1
Athens,1,2.443,0.456,102.17,1
Athens,1,3.942,0.897,97.49,1
Athens,1,2.532,0.266,112.48,1
Athens,1,2.281,0.731,131.93,1
Athens,2,1.855,0.22,162.4,1
Athens,2,2.345,0.236,347.76,1
Athens,1,2.319,0.36,104.28,1
Athens,1,4.084,0.035,428.84,1
Athens,2,2.438,0.314,74.05,1
Athens,0,2.189,0.274,84.6,1
Athens,1,3.199,0.618,64.91,1
Athens,2,2.929,0.649,145.06,1
Athens,1,2.465,0.38,197.08,1
Athens,2,1.862,0.583,138.03,1
Athens,1,5.543,0.286,84.36,1
Athens,0,0.911,0.284,227.08,1
Athens,2,2.123,0.172,276.99,1
Athens,1,1.951,0.618,99.59,1
Athens,2,2.096,0.265,145.99,1
Athens,2,2.134,0.384,105.69,1
Athens,1,1.748,0.33,156.3,1
Athens,3,2.803,1.366,97.49,1
Athens,1,2.361,0.228,123.97,1
Athens,1,3.515,0.16,87.88,1
Athens,1,1.485,0.184,260.59,1
Athens,2,1.765,0.536,99.59,1
Athens,1,3.559,0.766,80.85,1
Athens,2,4.458,0.608,196.85,1
Athens,1,1.53,0.431,104.52,1
Athens,1,5.042,0.28,87.88,1
Athens,3,1.881,0.107,173.88,1
Athens,2,1.877,0.43,134.51,1
Athens,1,2.038,0.502,121.62,1
Athens,1,2.54,0.836,106.62,1
Athens,1,2.581,0.816,86.94,1
Athens,1,1.967,0.866,69.6,1
Athens,1,3.312,1.857,74.05,1
Athens,1,1.801,0.571,295.74,1
Athens,2,3.845,0.786,169.19,1
Athens,1,4.827,0.142,160.99,1
Athens,1,1.776,0.317,192.39,1
Barcelona,1,1.112,0.631,532.04,1
Barcelona,1,1.752,0.124,169.9,1
Barcelona,1,0.622,0.298,196.9,1
Barcelona,1,1.648,0.089,141.27,1
Barcelona,2,0.694,0.358,715.2,1
Barcelona,1,1.474,0.591,173.39,1
Barcelona,1,0.963,0.356,258.11,1
Barcelona,2,1.161,0.417,740.57,1
Barcelona,1,2.214,0.376,190.84,1
Barcelona,1,1.549,0.576,387.51,1
Barcelona,1,2.577,0.051,118.0,1
Barcelona,1,1.84,0.512,155.0,1
Barcelona,1,0.25,0.253,150.58,1
Barcelona,1,1.663,0.445,298.6,1
Barcelona,1,1.196,0.58,532.04,1
Barcelona,1,1.618,0.594,601.62,1
Barcelona,2,1.068,0.784,830.87,1
Barcelona,1,0.595,0.316,451.28,1
Barcelona,1,0.894,0.241,188.52,1
Barcelona,1,2.015,1.204,208.53,1
Barcelona,1,1.342,0.402,190.84,1
Barcelona,1,0.65,0.294,246.47,1
Barcelona,1,0.828,0.134,237.39,1
Barcelona,1,1.006,0.387,143.37,1
Barcelona,1,2.003,0.209,135.45,1
Barcelona,1,0.748,0.429,229.25,1
Barcelona,2,1.289,0.156,416.6,1
Barcelona,1,1.427,0.165,156.17,1
Barcelona,1,1.468,0.131,156.17,1
Barcelona,1,1.841,0.527,134.29,1
Barcelona,1,0.754,0.053,173.62,1
Barcelona,1,1.856,0.882,196.9,1
Barcelona,1,1.901,0.312,178.28,1
Barcelona,1,1.229,0.45,195.5,1
Barcelona,1,2.014,0.245,146.86,1
Barcelona,1,2.264,0.775,173.62,1
