city,bedrooms,city_center_dist_km,daily_price,weekends
London,2,7.565,462.38,0
London,1,4.513,438.16,1
London,1,2.367,375.36,0
London,1,3.972,408.29,0
Amsterdam,0,2.678,744.73,1
Amsterdam,1,5.249,614.44,1
London,2,1.976,476.96,0
Amsterdam,3,7.76,552.81,0
London,0,3.935,335.14,0
London,1,5.796,538.82,0
Barcelona,1,1.027,324.2,0
London,1,4.904,361.72,0
London,1,5.942,386.65,1
London,1,3.057,245.77,1
London,0,4.815,194.03,0
Amsterdam,1,0.531,489.3,0
London,1,7.575,183.21,1
London,2,5.476,396.76,0
Barcelona,2,3.255,491.77,1
London,1,8.488,284.34,0
London,0,1.098,438.39,1
London,2,0.411,1030.13,0
London,1,5.142,439.57,1
London,1,3.162,417.23,0
London,2,3.697,502.6,0
London,2,2.877,889.25,1
Amsterdam,1,2.17,415.49,1
Barcelona,1,0.799,631.88,1
London,0,4.287,349.96,0
London,0,4.573,405.7,0
London,1,4.904,374.89,1
Amsterdam,2,3.564,602.02,1
London,2,3.925,1837.53,1
Amsterdam,2,2.486,546.72,0
London,2,5.556,595.97,0
London,1,3.052,573.39,0
Barcelona,3,1.122,705.89,0
London,1,4.247,519.3,0
London,2,8.447,1340.11,1
London,1,3.244,504.72,0
London,1,1.457,813.05,0
London,1,3.281,439.57,1
London,1,3.708,297.75,0
Barcelona,3,2.252,630.72,0
Amsterdam,1,3.551,485.55,1
London,1,4.683,289.75,1
Amsterdam,3,2.928,614.44,0
London,1,4.824,562.81,1
London,1,5.31,264.12,1
London,1,5.377,296.57,1
London,0,7.776,289.05,1
London,2,3.331,569.16,1
London,1,4.971,240.83,1
Amsterdam,2,0.75,1557.19,0
London,0,3.586,374.42,0
London,2,3.751,805.29,1
Amsterdam,1,2.078,467.04,1
Barcelona,3,2.338,552.05,0
London,1,3.757,452.27,0
London,1,5.931,268.59,0
London,1,2.5,342.67,1
London,2,8.896,594.79,0
London,2,7.158,492.96,1
London,3,4.569,670.05,1
London,1,5.428,413.93,1
Amsterdam,2,3.105,513.67,0
London,2,5.94,517.42,1
Amsterdam,2,1.092,860.26,1
London,2,6.077,452.03,0
Amsterdam,1,4.303,436.11,0
London,0,5.851,296.57,0
London,2,5.421,775.89,1
Amsterdam,1,1.379,669.74,0
London,2,8.338,355.14,0
London,2,4.129,706.04,1
London,1,2.749,490.84,0
London,2,6.262,877.25,1
London,1,7.455,335.85,0
London,1,3.571,507.77,1
London,2,3.763,502.6,1
London,2,3.267,613.14,1
Barcelona,3,2.219,928.15,0
Barcelona,1,1.281,532.04,1
London,1,5.999,360.78,1
London,1,3.716,556.46,1
Amsterdam,2,9.461,522.34,0
Amsterdam,2,4.081,614.44,1
London,1,3.252,233.07,1
Barcelona,2,0.509,587.89,0
London,1,7.136,394.41,0
London,1,6.798,203.67,0
London,1,7.73,497.42,0
Amsterdam,3,1.406,1179.9,1
London,1,3.872,439.57,1
London,2,9.489,459.09,1
London,1,7.537,329.97,1
London,1,2.313,603.02,1
London,1,6.102,284.81,1
London,1,2.548,464.73,0
London,1,2.21,452.74,1
London,1,7.419,245.3,0
London,0,3.51,324.09,0
Amsterdam,2,1.423,811.05,1
London,2,2.36,564.45,1
London,1,3.767,475.55,1
London,0,5.278,310.45,1
Amsterdam,1,1.883,604.6,0
Amsterdam,3,2.038,1892.53,0
Amsterdam,1,1.061,706.77,1
London,1,3.314,702.51,1
London,1,1.995,840.57,0
London,2,5.039,543.05,1
London,1,0.79,774.01,0
Amsterdam,1,2.081,385.49,0
London,2,1.539,887.6,0
London,1,1.851,715.21,1
Amsterdam,2,1.875,1348.63,0
Barcelona,3,1.665,977.73,1
London,1,1.476,432.28,1
London,1,1.728,460.97,0
Amsterdam,1,2.521,405.88,1
London,1,3.186,318.21,1
London,1,4.924,322.21,1
London,0,3.935,359.6,1
London,3,6.674,515.53,0
Barcelona,1,1.174,474.32,0
Amsterdam,1,0.227,613.27,0
London,1,3.279,320.09,0
London,1,7.268,413.93,0
London,1,7.419,252.36,1
London,1,6.066,180.86,0
London,1,2.814,333.03,0
Amsterdam,3,3.386,952.83,1
Amsterdam,2,1.838,639.05,1
Barcelona,1,1.19,625.13,1
Amsterdam,1,1.306,501.49,1
London,1,1.584,462.62,1
London,0,4.824,369.72,0
London,2,4.179,885.72,0
London,1,7.043,966.63,1
London,2,3.545,520.24,1
London,0,4.956,407.58,1
London,2,7.239,485.67,1
London,2,7.538,610.79,1
London,2,4.28,879.61,1
London,1,2.743,497.9,1
London,1,6.344,242.01,1
Amsterdam,3,1.406,1179.67,0
Barcelona,1,1.659,422.42,1
London,1,6.766,388.06,1
London,2,4.572,552.46,0
London,1,7.395,348.08,1
London,2,2.763,706.04,1
London,2,6.027,373.72,0
London,0,3.527,307.86,0
London,1,1.465,676.17,0
London,1,3.974,563.28,1
London,1,4.265,886.43,1
London,1,7.78,309.27,1
Barcelona,0,1.138,474.32,0
London,1,4.29,224.37,0
Amsterdam,1,2.905,522.34,0
Amsterdam,0,2.515,596.16,1
London,1,1.594,808.34,1
Amsterdam,2,3.062,491.65,1
London,1,3.98,373.95,1
London,1,4.652,333.26,0
London,0,5.976,425.69,0
London,2,6.408,491.31,1
Amsterdam,1,1.729,694.58,0
Barcelona,2,1.988,712.87,0
London,0,7.786,267.88,0
Amsterdam,2,1.561,1044.69,1
Barcelona,0,0.999,340.26,0
Barcelona,1,2.968,1117.83,1
Amsterdam,1,2.178,602.25,1
London,2,2.447,832.57,0
Amsterdam,2,4.105,491.88,1
London,2,4.909,542.11,1
Barcelona,2,3.49,416.6,0
London,2,3.697,756.37,1
London,2,6.875,358.43,1
London,1,2.94,466.61,1
Amsterdam,1,2.411,385.02,1
London,2,4.357,496.01,0
Amsterdam,2,9.187,552.81,0
London,0,6.03,212.61,0
London,1,2.376,833.27,0
Amsterdam,1,0.763,1044.69,0
London,3,6.19,322.21,0
London,1,2.824,405.94,1
Amsterdam,1,0.993,814.8,0
Barcelona,3,3.392,879.74,0
London,2,3.485,433.22,1
Amsterdam,2,1.875,1488.29,1
Barcelona,2,1.883,665.39,1
London,2,0.207,963.1,0
Barcelona,1,1.935,464.08,0
London,2,3.67,514.12,1
London,0,3.747,257.77,1
Amsterdam,1,1.763,375.88,0
London,1,4.208,413.93,1
London,0,4.961,214.02,1
London,1,1.574,489.66,0
Barcelona,1,0.974,287.2,1
London,2,3.532,700.39,0
London,1,6.14,255.65,0
London,1,4.38,482.14,1
London,2,3.599,700.39,0
Barcelona,2,1.988,712.87,0
London,1,4.318,589.85,0
London,1,3.138,414.4,0
London,1,2.696,532.7,1
London,1,2.169,530.12,1
London,1,8.785,425.46,0
London,2,3.838,584.44,1
London,2,5.516,983.33,0
London,1,1.48,1053.18,1
London,0,3.305,420.99,0
London,2,4.795,930.88,1
London,2,3.775,619.72,0
Amsterdam,1,2.748,399.32,0
Amsterdam,3,7.969,1210.6,1
Amsterdam,2,0.666,1179.67,0
London,0,3.84,243.66,0
London,0,1.461,348.79,0
London,1,3.336,489.66,1
London,0,4.053,266.47,0
London,1,1.363,698.51,0
London,3,3.704,628.9,1
London,1,4.929,482.14,0
London,1,1.636,374.89,1
London,1,4.83,310.45,1
London,1,3.296,490.13,1
Amsterdam,1,2.521,428.37,1
London,2,3.211,658.29,1
Barcelona,2,1.985,433.82,0
Barcelona,1,2.44,388.9,0
Amsterdam,2,4.081,614.44,0
London,2,1.865,695.92,1
London,2,4.697,676.64,1
London,1,5.41,629.84,0
London,1,3.422,512.95,1
Barcelona,1,0.651,300.93,0
London,2,7.975,399.59,0
London,3,4.88,525.65,1
Barcelona,2,0.873,488.28,0
Barcelona,1,1.112,532.04,1
London,2,7.497,374.89,0
London,1,5.171,385.0,0
London,1,2.891,551.52,0
Amsterdam,1,1.898,571.32,0
London,1,2.398,472.26,1
London,1,6.932,304.1,0
London,1,4.303,394.65,0
London,1,5.486,412.99,0
London,2,4.901,605.85,1
London,1,3.551,258.94,0
London,0,1.715,374.42,0
London,0,1.837,239.19,1
London,0,4.961,212.14,0
Amsterdam,3,1.96,1118.27,0
London,1,3.838,532.7,0
London,1,6.376,251.18,0
London,1,3.602,581.86,1
Amsterdam,2,1.089,1019.85,0
London,1,6.158,425.22,0
London,1,5.408,322.91,0
Amsterdam,0,2.183,761.84,0
London,1,3.716,410.17,0
London,0,7.413,289.99,1
Barcelona,2,2.829,374.94,0
London,1,5.116,459.09,1
London,1,6.096,237.07,1
London,2,3.683,432.28,1
London,1,1.808,424.05,1
London,3,3.734,943.11,1
London,1,2.761,370.89,0
London,1,4.771,388.06,1
London,1,2.783,640.42,1
Barcelona,3,2.837,567.18,0
London,2,5.035,516.47,0
London,1,3.765,399.59,1
Amsterdam,1,2.464,468.21,0
Amsterdam,2,1.431,983.29,0
London,3,3.569,1363.16,0
London,1,3.544,375.13,1
London,1,6.639,238.95,0
Barcelona,1,0.974,287.2,0
London,2,1.339,1163.95,1
London,2,4.3,881.49,1
London,0,4.269,362.19,1
London,0,3.935,369.72,1
London,1,0.346,714.27,0
London,1,6.889,322.21,1
London,1,4.967,401.0,1
London,1,9.819,258.24,0
London,2,5.927,521.88,1
London,1,7.41,470.61,1
Amsterdam,1,3.247,897.05,1
London,1,5.582,259.88,1
London,0,7.647,284.11,0
London,1,6.161,327.38,1
London,2,4.246,1022.13,1
London,0,7.226,239.19,1
London,0,0.648,453.44,0
London,0,5.013,212.14,0
London,2,3.72,811.4,0
London,2,4.725,468.97,1
London,0,2.767,288.81,1
London,0,6.0,270.7,0
London,2,2.909,886.19,1
London,1,6.67,257.77,1
Amsterdam,2,1.976,1167.25,0
London,2,6.552,413.93,0
London,1,3.268,284.58,0
London,1,2.905,387.12,0
London,1,1.582,496.01,0
London,2,8.845,631.48,0
London,1,4.226,231.9,1
London,3,6.335,743.67,1
London,1,6.342,379.12,1
London,3,4.813,605.61,1
London,1,4.283,846.92,0
Barcelona,2,1.911,665.39,1
London,1,0.74,581.15,0
London,0,4.852,326.21,0
London,2,3.293,640.42,1
London,0,3.874,329.97,1
London,1,8.287,342.67,1
London,2,2.232,1147.02,1
London,2,2.29,1526.85,1
Amsterdam,2,0.439,1106.32,1
London,1,2.707,367.37,1
London,1,1.479,478.61,0
London,0,4.717,612.43,1
London,2,4.303,899.36,1
London,3,6.545,822.22,0
Amsterdam,1,2.428,397.21,1
Barcelona,2,3.578,561.36,1
London,2,4.464,374.89,1
London,1,0.916,456.03,0
Amsterdam,2,5.629,454.85,0
London,1,5.583,219.43,1
London,1,4.868,487.31,1
London,2,6.138,541.17,0
Amsterdam,1,4.027,638.81,1
London,1,3.188,528.47,1
London,1,8.726,451.8,1
Amsterdam,2,1.196,516.02,0
London,1,3.986,349.02,0
London,1,3.627,378.42,0
London,1,6.389,360.78,0
Barcelona,2,1.988,712.87,0
London,1,7.455,335.14,1
Barcelona,2,1.676,393.09,1
London,1,4.074,360.78,0
London,1,3.118,639.01,0
London,1,1.507,499.31,1
Barcelona,1,3.906,588.13,0
London,1,3.207,528.47,1
Barcelona,2,1.018,439.64,0
London,2,1.217,1368.33,1
London,0,5.113,276.82,1
London,1,4.155,332.56,1
Amsterdam,3,4.056,688.02,1
London,1,4.061,285.52,0
London,2,2.709,1318.94,0
London,2,1.693,659.71,1
Amsterdam,2,0.803,671.15,1
Amsterdam,1,1.66,460.95,1
London,1,7.462,340.08,0
London,2,7.329,685.58,1
London,1,3.279,398.41,1
Amsterdam,1,1.227,675.84,1
London,2,2.161,642.77,1
London,1,3.549,310.92,0
London,2,1.927,1164.42,1
Amsterdam,1,3.064,356.43,0
London,1,5.967,212.61,0
London,1,5.833,313.04,0
London,1,6.818,251.18,1
Amsterdam,1,1.51,378.46,0
London,2,7.57,694.98,0
Amsterdam,3,1.332,841.98,0
Amsterdam,3,5.309,539.69,0
London,1,2.365,474.61,1
London,0,4.997,245.77,0
Barcelona,2,1.699,331.88,0
Amsterdam,1,2.709,392.05,1
London,1,3.335,400.76,0
Amsterdam,1,1.591,649.12,1
London,2,3.051,491.54,1
Amsterdam,0,4.147,310.97,0
London,1,3.749,297.51,0
London,1,4.895,601.61,1
Amsterdam,1,1.476,553.04,1
London,2,1.693,820.34,0
London,1,10.571,371.13,1
Barcelona,0,0.916,468.73,1
London,2,4.157,722.03,0
Amsterdam,2,3.544,602.25,0
London,1,4.309,276.82,0
Amsterdam,2,0.969,768.64,0
London,1,1.62,470.38,1
London,0,3.974,716.86,0
London,0,3.79,220.14,0
Barcelona,1,0.096,536.92,1
London,1,5.687,478.61,1
Amsterdam,2,1.602,921.66,1
Barcelona,2,3.848,420.09,0
Barcelona,3,5.019,576.26,0
London,0,4.062,289.99,1
London,2,3.216,1468.99,1
Amsterdam,1,3.637,405.64,0
London,1,5.11,515.3,1
Amsterdam,2,2.307,737.23,1
London,1,3.809,310.92,0
London,0,7.483,452.74,0
London,2,7.502,690.99,0
London,1,2.336,340.79,1
London,0,5.113,277.99,0
London,1,6.273,433.22,1
London,1,5.028,423.81,1
London,3,4.733,996.03,1
London,0,3.849,212.61,0
London,0,2.219,397.0,1
London,1,3.246,245.54,0
London,1,5.528,320.8,1
London,2,2.663,378.89,0
London,1,4.333,458.38,1
London,1,5.865,310.45,1
Barcelona,2,0.541,584.4,0
Amsterdam,1,1.888,534.76,1
Amsterdam,1,3.109,669.74,0
London,1,6.215,338.91,1
London,1,5.35,322.21,0
London,1,3.164,478.37,0
London,2,1.7,1120.44,1
London,1,2.285,374.89,1
London,0,4.174,388.06,0
London,2,2.133,1056.7,1
London,2,4.303,898.66,0
London,1,3.525,393.0,1
London,2,1.927,1241.56,0
London,1,5.56,258.71,0
London,1,6.365,357.02,1
London,1,5.022,294.93,1
London,3,4.589,712.39,0
London,2,2.574,393.0,1
Barcelona,2,1.936,624.9,1
London,1,4.484,404.76,1
London,1,3.455,506.36,0
Barcelona,3,0.778,647.94,1
London,2,2.15,748.84,1
London,0,7.857,267.88,0
Amsterdam,1,2.19,362.52,0
London,2,4.024,605.85,1
London,1,4.681,425.22,1
Amsterdam,2,2.421,485.55,0
London,2,5.859,879.14,0
London,1,1.068,387.83,0
Amsterdam,1,3.03,430.25,1
London,1,4.824,524.47,0
Amsterdam,1,1.476,552.81,0
Amsterdam,1,2.273,310.74,0
Amsterdam,1,1.432,774.26,0
Amsterdam,3,2.065,1175.22,1
London,2,7.48,381.01,0
London,1,3.506,401.7,0
Amsterdam,1,0.705,798.63,0
Amsterdam,1,3.03,430.25,0
London,3,2.142,934.88,1
London,1,5.893,492.96,1
London,2,2.174,568.92,1
London,1,5.56,257.53,1
London,0,3.498,283.4,1
London,1,3.651,288.81,0
Amsterdam,1,2.573,583.74,0
London,1,5.08,288.58,1
London,1,8.174,666.06,1
London,1,3.587,425.46,1
London,2,3.838,700.86,1
London,3,14.91,320.8,0
London,1,2.569,399.82,1
Barcelona,3,2.568,522.03,0
Amsterdam,1,4.084,417.83,0
London,1,5.889,251.89,0
London,1,5.486,419.58,0
Amsterdam,2,7.081,415.25,0
London,0,2.133,297.04,0
London,1,4.881,437.22,1
Amsterdam,3,1.512,1997.52,1
London,1,1.57,563.04,0
London,1,6.463,284.58,0
London,2,6.198,376.3,0
Barcelona,3,0.889,983.55,0
Amsterdam,1,2.746,504.07,0
London,2,2.525,680.4,0
Amsterdam,1,3.611,405.88,1
London,2,4.416,413.7,1
London,2,4.475,420.99,0
London,2,5.213,649.83,0
London,0,4.508,407.35,1
London,2,4.729,538.58,1
London,1,8.129,302.22,0
London,2,7.313,426.63,1
Barcelona,2,0.334,1249.56,1
London,2,4.813,905.24,1
Amsterdam,2,3.88,764.42,0
London,1,2.367,380.07,1
London,2,14.964,440.04,0
Amsterdam,1,1.838,522.58,1
London,1,5.341,177.1,0
Barcelona,1,0.772,445.46,0
Barcelona,1,1.181,347.24,1
Amsterdam,2,3.298,639.05,1
Amsterdam,1,1.363,456.03,1
Barcelona,0,0.328,433.82,1
London,1,8.477,393.71,1
London,0,7.246,376.07,1
Barcelona,3,0.875,615.59,0
London,1,5.639,380.07,1
London,0,7.426,257.77,0
Amsterdam,1,2.807,496.8,1
Amsterdam,2,5.969,430.25,0
London,1,4.954,438.16,1
London,1,8.379,359.37,0
London,1,1.99,457.21,0
London,1,10.561,193.33,0
London,1,3.213,530.12,0
Amsterdam,3,1.525,737.23,0
London,1,8.191,324.8,1
London,1,5.675,296.34,1
London,0,3.968,333.73,0
London,1,5.848,647.95,0
Amsterdam,1,1.306,501.49,0
London,0,4.483,242.24,1
London,2,4.435,426.63,0
London,2,1.241,1333.05,0
London,1,7.618,265.76,1
London,1,4.752,342.91,0
Amsterdam,1,3.46,535.7,1
London,1,7.6,386.65,1
Amsterdam,1,3.019,430.25,1
London,3,4.589,708.86,1
Amsterdam,2,3.544,602.25,1
London,1,7.854,426.87,1
Barcelona,1,1.296,358.65,0
Barcelona,1,1.036,266.25,1
London,2,9.867,427.81,1
London,0,0.357,544.23,0
London,1,8.828,285.75,0
London,2,5.135,467.56,1
London,1,8.333,405.94,0
London,1,2.586,437.22,0
Amsterdam,2,2.79,534.76,0
London,1,7.778,308.1,1
Barcelona,2,0.427,619.08,0
Barcelona,1,2.517,481.3,1
London,1,7.008,210.96,0
London,2,4.176,581.62,0
London,1,9.321,412.29,0
Barcelona,1,2.878,329.79,0
London,0,6.24,309.27,1
London,3,5.617,581.86,1
London,2,4.589,361.02,1
Amsterdam,1,2.581,675.84,0
London,1,5.486,413.7,1
London,1,3.36,492.25,0
Barcelona,2,2.949,439.87,0
London,2,5.741,478.61,1
London,1,4.091,388.06,0
London,1,1.327,470.85,0
Barcelona,1,1.404,715.2,1
London,1,1.965,384.06,1
London,1,10.387,142.05,0
London,2,1.677,1073.4,0
London,1,4.235,253.53,1
London,0,4.543,405.7,0
London,1,3.072,554.11,1
London,2,6.889,457.44,1
London,2,4.052,624.9,1
Barcelona,2,1.726,370.28,0
London,2,0.246,698.04,0
Barcelona,2,1.622,769.66,0
Barcelona,3,0.889,1319.15,1
Amsterdam,2,1.893,1278.33,1
London,2,3.345,760.37,0
London,3,7.483,413.93,1
London,1,2.826,521.41,1
Amsterdam,1,1.133,835.89,1
London,1,8.314,563.04,1
Barcelona,2,3.432,393.79,1
Amsterdam,2,2.372,737.23,1
London,1,5.848,551.99,1
London,2,7.445,310.45,1
Amsterdam,3,4.745,439.86,0
Amsterdam,0,1.56,491.65,0
London,2,7.922,393.71,0
London,2,0.91,1059.76,1
London,1,5.442,496.01,0
London,1,3.379,489.19,0
London,2,3.609,725.32,0
London,1,4.895,601.38,0
London,0,4.185,353.96,0
London,0,5.986,180.39,1
London,1,5.45,475.55,1
Amsterdam,1,2.933,675.6,0
Barcelona,2,1.986,764.77,0
Amsterdam,2,3.154,870.57,1
London,2,6.61,405.94,0
London,0,3.928,231.9,1
London,1,4.945,194.03,1
Amsterdam,1,2.583,602.02,0
London,1,7.778,532.23,0
Barcelona,1,3.9,588.13,1
London,1,1.474,466.38,1
Amsterdam,1,1.708,632.95,1
London,2,6.079,302.45,1
Barcelona,2,2.317,439.64,0
Amsterdam,1,2.032,703.72,1
London,1,1.633,624.9,0
London,1,0.395,695.92,1
London,1,2.769,791.18,0
Amsterdam,1,2.226,467.04,1
Barcelona,1,1.181,347.24,0
London,1,5.942,291.16,1
Amsterdam,1,2.12,985.63,1
Amsterdam,2,4.093,417.83,0
Amsterdam,2,0.694,1425.73,0
London,2,6.671,341.73,1
London,2,3.925,708.86,1
London,0,0.438,367.37,1
London,1,6.002,348.55,0
Amsterdam,1,2.379,614.44,0
London,2,4.427,769.77,0
Amsterdam,3,7.151,958.45,1
London,1,5.391,365.95,1
London,1,9.308,218.49,1
London,1,4.209,674.99,1
Amsterdam,2,0.627,1179.67,0
London,1,10.31,231.9,0
Barcelona,1,1.808,393.09,1
Amsterdam,2,3.719,1001.8,1
London,2,4.006,721.56,1
London,0,4.765,268.12,1
London,1,5.865,426.63,1
Amsterdam,3,1.512,1997.28,0
Amsterdam,1,3.543,399.32,0
London,1,4.029,346.67,1
London,1,1.104,538.58,1
London,1,2.5,342.67,0
Barcelona,3,2.206,428.0,0
London,2,3.858,452.97,1
London,0,4.791,346.67,0
London,2,4.289,694.28,0
London,0,4.983,376.54,1
Amsterdam,3,3.82,642.56,0
London,1,4.443,305.51,1
London,0,3.528,322.21,1
London,0,7.166,373.72,1
London,2,14.098,569.63,0
London,2,4.768,821.04,1
London,0,4.946,272.35,0
London,2,3.122,823.87,1
London,1,4.019,515.3,1
London,2,3.164,549.4,0
London,1,6.805,331.15,0
Amsterdam,2,2.141,1739.04,0
London,0,4.607,381.48,1
London,0,4.468,355.84,0
London,0,2.85,543.29,1
Barcelona,2,3.903,819.47,1
London,1,5.029,496.25,0
London,1,1.474,467.56,0
London,1,2.091,479.32,0
London,2,3.473,511.54,0
London,2,6.077,451.09,1
Amsterdam,3,2.328,1413.54,1
Barcelona,2,1.82,630.72,1
London,1,8.726,437.92,0
London,0,6.709,233.78,0
Barcelona,2,3.03,444.29,0
London,1,3.128,314.92,0
London,3,7.077,641.36,0
London,1,4.03,426.63,1
London,2,4.7,1700.89,0
London,0,4.717,562.81,1
Amsterdam,1,10.189,362.52,0
London,1,6.853,338.91,0
London,1,11.135,358.43,1
London,2,2.928,750.49,1
London,1,4.279,336.32,1
London,1,12.116,277.76,0
Amsterdam,2,1.82,1348.63,0
London,2,2.709,573.63,0
London,2,2.553,708.62,1
Barcelona,2,3.578,486.19,0
Barcelona,3,3.978,509.23,0
Amsterdam,2,2.619,909.47,1
London,0,4.556,431.34,0
London,2,3.158,489.66,1
London,0,7.56,292.34,0
Barcelona,2,0.509,768.26,1
London,1,8.993,284.58,1
Amsterdam,1,2.533,438.92,1
London,1,5.696,261.29,1
London,2,4.974,760.37,0
London,2,4.176,579.98,1
Barcelona,2,1.068,830.87,1
Amsterdam,2,6.805,583.98,1
Amsterdam,1,2.496,943.69,0
Barcelona,1,0.164,404.96,0
London,0,3.935,334.44,0
London,1,1.853,465.2,1
London,0,2.036,304.1,1
London,2,2.733,774.48,0
London,1,3.986,320.8,1
London,1,3.554,413.7,1
London,1,4.556,386.18,0
London,1,2.313,501.42,0
London,1,3.938,259.88,1
London,1,2.264,477.2,1
Barcelona,3,3.476,780.13,0
London,1,4.881,437.22,0
London,2,5.048,476.02,1
London,1,3.655,542.35,1
London,0,1.928,245.3,0
London,2,3.944,1039.54,0
London,1,6.715,311.86,1
Barcelona,2,3.03,289.29,0
Amsterdam,2,1.738,1044.69,1
London,0,2.675,408.76,1
London,2,4.35,724.62,1
London,0,4.602,444.51,0
London,1,3.095,504.48,1
London,2,4.16,606.55,0
Amsterdam,3,3.388,613.27,1
London,2,5.058,422.87,0
Barcelona,1,1.808,393.56,0
Amsterdam,1,1.126,524.69,0
London,1,2.788,534.58,0
London,1,4.13,360.78,1
Barcelona,1,1.518,298.6,0
Amsterdam,1,0.61,546.72,1
London,1,4.758,266.47,1
London,1,4.246,521.18,1
London,1,7.069,309.27,1
Barcelona,1,2.302,436.38,0
Amsterdam,1,3.739,362.76,1
London,1,3.588,885.25,1
London,1,4.987,533.64,1
London,2,5.927,470.61,0
London,1,6.457,362.43,0
London,1,8.175,289.99,1
Amsterdam,1,3.039,571.56,0
London,2,5.273,440.04,0
London,2,7.051,464.03,1
London,1,6.781,270.23,1
London,3,1.767,1374.44,0
Amsterdam,1,1.058,447.59,0
Amsterdam,1,1.271,470.79,0
Amsterdam,3,2.176,614.44,1
London,2,5.776,584.44,1
London,0,3.133,238.48,1
London,0,3.84,245.07,1
London,1,8.004,224.61,1
London,2,4.118,487.08,1
London,1,5.454,362.66,0
Barcelona,2,3.072,439.87,0
Amsterdam,1,2.595,405.88,1
London,2,7.158,491.07,0
Amsterdam,1,2.019,423.92,0
London,2,6.973,792.35,0
London,1,4.987,464.03,0
Barcelona,2,3.764,819.47,1
London,0,7.715,258.71,1
Amsterdam,2,2.203,817.14,0
London,1,8.774,618.55,0
Barcelona,2,0.665,715.2,1
London,1,5.962,260.35,0
London,1,0.156,613.37,1
London,0,3.837,551.28,0
London,0,3.229,221.78,1
London,2,2.627,483.31,0
Amsterdam,1,2.315,501.25,0
Amsterdam,3,1.05,920.49,0
London,2,4.228,791.65,0
Barcelona,2,1.161,740.57,1
London,2,4.543,1023.54,0
Barcelona,2,0.423,877.18,1
Barcelona,2,1.132,830.87,1
London,0,4.7,395.59,0
Amsterdam,2,2.144,618.19,0
London,1,4.783,360.78,1
London,1,7.528,361.72,0
London,1,2.155,426.63,0
London,0,3.422,316.56,0
Amsterdam,1,0.539,489.3,1
London,0,3.935,334.67,0
Barcelona,1,4.783,370.28,1
London,1,4.149,284.58,1
London,0,5.053,214.73,1
London,1,0.916,455.56,1
London,1,5.73,373.72,0
London,1,6.772,278.23,1
London,1,8.035,500.25,1
London,1,0.332,979.09,0
London,0,5.889,294.93,1
Amsterdam,1,4.753,352.68,1
London,1,5.88,317.27,0
London,1,5.526,510.83,1
Amsterdam,0,2.678,744.5,0
London,0,7.759,267.88,0
London,2,4.37,480.73,1
London,3,5.35,1675.02,0
London,1,2.749,489.66,1
London,1,7.237,323.38,1
London,2,6.693,903.36,0
Barcelona,2,2.572,895.57,1
Amsterdam,2,4.894,688.02,1
London,0,7.666,203.91,1
Barcelona,1,3.719,354.23,0
Amsterdam,2,2.364,596.4,1
Amsterdam,1,2.256,439.86,0
Amsterdam,3,4.076,504.07,1
London,1,4.739,475.79,1
Barcelona,2,3.179,439.87,0
London,2,14.564,427.1,0
London,0,5.43,323.38,1
London,2,4.416,413.7,0
London,0,3.211,271.41,0
Amsterdam,1,2.068,485.55,1
London,3,5.319,747.43,0
London,1,2.819,554.34,1
London,1,4.929,258.71,0
London,1,5.011,293.75,1
Barcelona,1,1.687,616.75,0
Amsterdam,2,0.803,673.49,0
Barcelona,2,1.985,445.46,0
Amsterdam,1,0.517,1941.51,0
London,2,2.231,725.56,0
Amsterdam,2,1.273,797.69,0
Barcelona,3,1.631,636.3,0
London,1,4.895,291.16,0
London,1,0.31,879.14,1
London,1,3.186,309.04,0
London,1,4.445,1291.66,0
London,2,2.183,637.6,1
London,1,1.363,422.63,0
London,1,2.865,284.58,1
London,1,0.501,968.74,0
London,2,3.295,838.45,0
London,1,5.8,542.58,0
Amsterdam,2,6.329,491.65,1
Amsterdam,3,2.525,531.95,0
London,0,7.8,289.05,1
London,2,7.774,571.98,0
Amsterdam,3,3.769,870.11,0
Amsterdam,3,7.997,940.41,1
London,1,3.981,373.95,0
London,1,3.843,457.44,1
London,3,1.953,1811.9,0
London,1,4.002,517.18,1
Amsterdam,1,1.762,1038.6,1
Amsterdam,1,1.056,468.45,0
London,0,3.116,315.62,0
London,1,2.905,901.95,1
London,2,4.863,821.52,1
London,2,5.54,527.76,1
Amsterdam,1,1.444,489.3,1
London,1,6.075,274.94,0
London,2,5.94,515.53,0
London,1,13.967,238.48,1
Amsterdam,3,2.581,1189.75,1
London,1,3.213,528.47,1
London,1,5.56,541.41,1
London,1,0.7,779.42,0
London,1,3.759,404.76,0
London,1,1.386,676.4,0
London,1,4.188,381.48,1
London,1,4.138,442.63,1
London,2,3.56,840.1,0
London,2,3.264,613.14,1
London,2,2.368,554.11,0
London,0,1.738,461.44,1
Amsterdam,2,1.785,642.56,1
London,2,7.905,506.36,0
Amsterdam,3,1.678,1576.64,0
Amsterdam,1,0.41,921.66,0
London,1,3.225,335.14,1
London,1,3.393,416.05,1
Barcelona,3,3.392,879.74,1
Barcelona,1,1.663,298.6,0
London,1,1.632,595.5,0
London,1,4.459,756.84,1
Amsterdam,2,6.843,565.23,0
London,2,1.284,644.42,1
London,0,1.173,615.49,1
London,2,4.281,872.79,0
London,0,3.404,362.19,1
London,1,6.599,709.09,0
